id,first_name,last_name,customer_name,email,amount,currency,status
CUST-000288,Consuelo,Adamsen,Consuelo Adamsen,consueloadamsen@gmail.com,363050,INR,in_progress
CUST-000289,Debora,Bernie,Debora Bernie,deborabernie@gmail.com,578520,INR,overdue
CUST-000290,Arlyn,Ashbaugh,Arlyn Ashbaugh,arlynashbaugh@gmail.com,115520,INR,pending
CUST-000291,Flor,Agosto,Flor Agosto,floragosto@gmail.com,810290,INR,active
CUST-000292,Doti,Aires,Doti Aires,dotiaires@gmail.com,897130,INR,overdue
CUST-000293,Elvina,Adolf,Elvina Adolf,elvinaadolf@gmail.com,534300,INR,active
CUST-000294,Cassandra,Barcellona,Cassandra Barcellona,cassandrabarcellona@gmail.com,262140,INR,overdue
CUST-000295,Billie,Batory,Billie Batory,billiebatory@gmail.com,85100,INR,in_progress
CUST-000296,Cathi,Aalst,Cathi Aalst,cathiaalst@gmail.com,489310,INR,active
CUST-000297,Catrina,Berners,Catrina Berners,catrinaberners@gmail.com,364990,INR,overdue
CUST-000298,Tanvi,Aristotle,Tanvi Aristotle,tanviaristotle@gmail.com,951890,INR,overdue
CUST-000299,Astra,Aspasia,Astra Aspasia,astraaspasia@gmail.com,592020,INR,overdue
CUST-000300,Anthia,Annice,Anthia Annice,anthiaannice@gmail.com,531850,INR,recovered
CUST-000301,Grata,Bixler,Grata Bixler,gratabixler@gmail.com,382180,INR,overdue
CUST-000302,Dorrie,Allyce,Dorrie Allyce,dorrieallyce@gmail.com,437860,INR,in_progress
CUST-000303,Brook,Bitthia,Brook Bitthia,brookbitthia@gmail.com,378290,INR,in_progress
CUST-000304,Dynah,Adelaja,Dynah Adelaja,dynahadelaja@gmail.com,551300,INR,in_progress
CUST-000305,Demetra,Allare,Demetra Allare,demetraallare@gmail.com,699350,INR,active
CUST-000306,Carmel,Aldo,Carmel Aldo,carmelaldo@gmail.com,915960,INR,overdue
CUST-000307,Amil,Archibold,Amil Archibold,amilarchibold@gmail.com,519680,INR,overdue
CUST-000308,Ferdinande,Aubin,Ferdinande Aubin,ferdinandeaubin@gmail.com,667970,INR,in_progress
CUST-000309,Giustina,Beatrix,Giustina Beatrix,giustinabeatrix@gmail.com,176690,INR,active
CUST-000310,Jacenta,Amalburga,Jacenta Amalburga,jacentaamalburga@gmail.com,21680,INR,active
CUST-000311,Estele,Birmingham,Estele Birmingham,estelebirmingham@gmail.com,304410,INR,overdue
CUST-000312,Eba,Bellaude,Eba Bellaude,ebabellaude@gmail.com,898020,INR,recovered
CUST-000313,Bili,Baxy,Bili Baxy,bilibaxy@gmail.com,509250,INR,pending
CUST-000314,Gaye,Alano,Gaye Alano,gayealano@gmail.com,412840,INR,active
CUST-000315,Beatrice,Belier,Beatrice Belier,beatricebelier@gmail.com,217620,INR,recovered
CUST-000316,Celestina,Allred,Celestina Allred,celestinaallred@gmail.com,739820,INR,in_progress
CUST-000317,Cathy,Ardene,Cathy Ardene,cathyardene@gmail.com,279880,INR,pending
CUST-000318,Ania,Bega,Ania Bega,aniabega@gmail.com,685650,INR,active
CUST-000319,Janela,Armilla,Janela Armilla,janelaarmilla@gmail.com,352330,INR,in_progress
CUST-000320,Griselda,Beaufort,Griselda Beaufort,griseldabeaufort@gmail.com,399160,INR,in_progress
CUST-000321,Cthrine,Bithia,Cthrine Bithia,cthrinebithia@gmail.com,126540,INR,overdue
CUST-000322,Claudie,Annaliese,Claudie Annaliese,claudieannaliese@gmail.com,968050,INR,recovered
CUST-000323,Gloriane,Adair,Gloriane Adair,glorianeadair@gmail.com,946880,INR,in_progress
CUST-000324,Jaine,Blumenthal,Jaine Blumenthal,jaineblumenthal@gmail.com,864360,INR,pending
CUST-000325,Conchita,Amal,Conchita Amal,conchitaamal@gmail.com,575790,INR,active
CUST-000326,Chelsey,Annora,Chelsey Annora,chelseyannora@gmail.com,542150,INR,pending
CUST-000327,Ermentrude,Alicia,Ermentrude Alicia,ermentrudealicia@gmail.com,280030,INR,overdue
CUST-000328,Jenna,Baskett,Jenna Baskett,jennabaskett@gmail.com,398080,INR,active
CUST-000329,Fey,Azeria,Fey Azeria,feyazeria@gmail.com,891710,INR,pending
CUST-000330,Fawn,Ayres,Fawn Ayres,fawnayres@gmail.com,404850,INR,recovered
CUST-000331,Carissa,Blynn,Carissa Blynn,carissablynn@gmail.com,714050,INR,pending
CUST-000332,Agnella,Angil,Agnella Angil,agnellaangil@gmail.com,237190,INR,recovered
CUST-000333,Hulda,Adiell,Hulda Adiell,huldaadiell@gmail.com,750110,INR,pending
CUST-000334,Beret,Ave,Beret Ave,beretave@gmail.com,758890,INR,active
CUST-000335,Charmine,Verma,Charmine Verma,charmineverma@gmail.com,218810,INR,pending
CUST-000336,Faythe,Amador,Faythe Amador,faytheamador@gmail.com,559010,INR,in_progress
CUST-000337,Gussie,Blankenship,Gussie Blankenship,gussieblankenship@gmail.com,964690,INR,active
CUST-000338,Hephzibah,Adah,Hephzibah Adah,hephzibahadah@gmail.com,235390,INR,pending
CUST-000339,Aigneis,Boff,Aigneis Boff,aigneisboff@gmail.com,349710,INR,pending
CUST-000340,Chiquia,Alroy,Chiquia Alroy,chiquiaalroy@gmail.com,894690,INR,in_progress
CUST-000341,Iona,Altaf,Iona Altaf,ionaaltaf@gmail.com,182330,INR,pending
CUST-000342,Blancha,Barbur,Blancha Barbur,blanchabarbur@gmail.com,842030,INR,recovered
CUST-000343,Gladys,Saxena,Gladys Saxena,gladyssaxena@gmail.com,370310,INR,overdue
CUST-000344,Hedwiga,Afrikah,Hedwiga Afrikah,hedwigaafrikah@gmail.com,755890,INR,pending
CUST-000345,Hildegarde,Birkett,Hildegarde Birkett,hildegardebirkett@gmail.com,542080,INR,overdue
CUST-000346,Hettie,Artima,Hettie Artima,hettieartima@gmail.com,151110,INR,active
CUST-000347,Hope,Berty,Hope Berty,hopeberty@gmail.com,353300,INR,recovered
CUST-000348,Daloris,Baruch,Daloris Baruch,dalorisbaruch@gmail.com,300710,INR,in_progress
CUST-000349,Dayna,Ashbey,Dayna Ashbey,daynaashbey@gmail.com,862100,INR,in_progress
CUST-000350,Angela,Asabi,Angela Asabi,angelaasabi@gmail.com,146380,INR,recovered
CUST-000351,Hildy,Agnella,Hildy Agnella,hildyagnella@gmail.com,93310,INR,overdue
CUST-000352,Britni,Benjamin,Britni Benjamin,britnibenjamin@gmail.com,386320,INR,pending
CUST-000353,Cammie,Allister,Cammie Allister,cammieallister@gmail.com,305750,INR,overdue
CUST-000354,Adora,Bega,Adora Bega,adorabega@gmail.com,38920,INR,pending
CUST-000355,Irma,Aspa,Irma Aspa,irmaaspa@gmail.com,721480,INR,pending
CUST-000356,Felice,Amund,Felice Amund,feliceamund@gmail.com,165260,INR,in_progress
CUST-000357,Aditi,Bambie,Aditi Bambie,aditibambie@gmail.com,856920,INR,pending
CUST-000358,Amalle,Archie,Amalle Archie,amallearchie@gmail.com,370080,INR,recovered
CUST-000359,Gratia,Bedwell,Gratia Bedwell,gratiabedwell@gmail.com,530390,INR,pending
CUST-000360,Blythe,Audette,Blythe Audette,blytheaudette@gmail.com,972020,INR,overdue
CUST-000361,Bernete,Australia,Bernete Australia,berneteaustralia@gmail.com,194470,INR,in_progress
CUST-000362,Charil,Alodee,Charil Alodee,charilalodee@gmail.com,815850,INR,in_progress
CUST-000363,Betsy,Almeida,Betsy Almeida,betsyalmeida@gmail.com,401260,INR,recovered
CUST-000364,Clarisse,Auvil,Clarisse Auvil,clarisseauvil@gmail.com,122260,INR,in_progress
CUST-000365,Jackqueline,Armanda,Jackqueline Armanda,jackquelinearmanda@gmail.com,80160,INR,in_progress
CUST-000366,Dniren,Azriel,Dniren Azriel,dnirenazriel@gmail.com,51080,INR,overdue
CUST-000367,Gunilla,Ansel,Gunilla Ansel,gunillaansel@gmail.com,680380,INR,recovered
CUST-000368,Sia,Andrel,Sia Andrel,siaandrel@gmail.com,875950,INR,recovered
CUST-000369,Evelyn,Alisia,Evelyn Alisia,evelynalisia@gmail.com,289130,INR,in_progress
CUST-000370,Arly,Beasley,Arly Beasley,arlybeasley@gmail.com,117460,INR,in_progress
CUST-000371,Germaine,Amadas,Germaine Amadas,germaineamadas@gmail.com,823740,INR,in_progress
CUST-000372,Carline,Anissa,Carline Anissa,carlineanissa@gmail.com,522260,INR,overdue
CUST-000373,Bliss,Agustin,Bliss Agustin,blissagustin@gmail.com,46450,INR,overdue
CUST-000374,Blake,Alvina,Blake Alvina,blakealvina@gmail.com,931370,INR,overdue
CUST-000375,Aigneis,Alissa,Aigneis Alissa,aigneisalissa@gmail.com,598370,INR,recovered
CUST-000376,Carlin,Adolfo,Carlin Adolfo,carlinadolfo@gmail.com,163140,INR,pending
CUST-000377,Gerianna,Aubrey,Gerianna Aubrey,geriannaaubrey@gmail.com,977620,INR,overdue
CUST-000378,Daryl,Arvin,Daryl Arvin,darylarvin@gmail.com,982000,INR,pending
CUST-000379,Frederique,Belanger,Frederique Belanger,frederiquebelanger@gmail.com,483160,INR,active
CUST-000380,Evaleen,Beau,Evaleen Beau,evaleenbeau@gmail.com,752750,INR,overdue
CUST-000381,Erica,Angrist,Erica Angrist,ericaangrist@gmail.com,370600,INR,recovered
CUST-000382,Jenine,Alphonsa,Jenine Alphonsa,jeninealphonsa@gmail.com,763910,INR,overdue
CUST-000383,Aloisia,Batish,Aloisia Batish,aloisiabatish@gmail.com,53490,INR,active
CUST-000384,Corabel,Balling,Corabel Balling,corabelballing@gmail.com,976200,INR,active
CUST-000385,Crista,Bannasch,Crista Bannasch,cristabannasch@gmail.com,130410,INR,in_progress
CUST-000386,Bunni,Appleby,Bunni Appleby,bunniappleby@gmail.com,370800,INR,recovered
CUST-000387,Jena,Arde,Jena Arde,jenaarde@gmail.com,61700,INR,active
CUST-000388,Dorelia,Bendick,Dorelia Bendick,doreliabendick@gmail.com,804620,INR,in_progress
CUST-000389,Bessie,Behah,Bessie Behah,bessiebehah@gmail.com,647700,INR,overdue
CUST-000390,Dominica,Ahron,Dominica Ahron,dominicaahron@gmail.com,758470,INR,active
CUST-000391,Anneliese,Blainey,Anneliese Blainey,annelieseblainey@gmail.com,774840,INR,recovered
CUST-000392,Brenn,Assisi,Brenn Assisi,brennassisi@gmail.com,961000,INR,in_progress
CUST-000393,Alayne,Annadiana,Alayne Annadiana,alayneannadiana@gmail.com,823590,INR,active
CUST-000394,Agneta,Audun,Agneta Audun,agnetaaudun@gmail.com,502110,INR,in_progress
CUST-000395,Bobina,Baillieu,Bobina Baillieu,bobinabaillieu@gmail.com,143620,INR,in_progress
CUST-000396,Almeria,Agostino,Almeria Agostino,almeriaagostino@gmail.com,854140,INR,overdue
CUST-000397,Glenn,Antonio,Glenn Antonio,glennantonio@gmail.com,346010,INR,recovered
CUST-000398,Basia,Amorete,Basia Amorete,basiaamorete@gmail.com,561990,INR,active
CUST-000399,Hallie,Baryram,Hallie Baryram,halliebaryram@gmail.com,760270,INR,active
CUST-000400,Adan,Adala,Adan Adala,adanadala@gmail.com,645730,INR,active
CUST-000401,Fredi,Bergmann,Fredi Bergmann,fredibergmann@gmail.com,920890,INR,overdue
CUST-000402,Dallas,Antrim,Dallas Antrim,dallasantrim@gmail.com,375420,INR,pending
CUST-000403,Catie,Almena,Catie Almena,catiealmena@gmail.com,544290,INR,pending
CUST-000404,Calla,Azar,Calla Azar,callaazar@gmail.com,841430,INR,in_progress
CUST-000405,Anya,Aaronson,Anya Aaronson,anyaaaronson@gmail.com,278660,INR,recovered
CUST-000406,Amabel,Bik,Amabel Bik,amabelbik@gmail.com,747120,INR,active
CUST-000407,Isabelita,Belak,Isabelita Belak,isabelitabelak@gmail.com,885150,INR,overdue
CUST-000408,Fiona,Berlyn,Fiona Berlyn,fionaberlyn@gmail.com,763020,INR,overdue
CUST-000409,Germana,Amr,Germana Amr,germanaamr@gmail.com,542820,INR,overdue
CUST-000410,Dania,Betsy,Dania Betsy,daniabetsy@gmail.com,530920,INR,active
CUST-000411,Crin,Aloisia,Crin Aloisia,crinaloisia@gmail.com,662150,INR,in_progress
CUST-000412,Dale,Atwekk,Dale Atwekk,daleatwekk@gmail.com,988560,INR,pending
CUST-000413,Clotilda,Berne,Clotilda Berne,clotildaberne@gmail.com,569240,INR,overdue
CUST-000414,Bernadette,Alvie,Bernadette Alvie,bernadettealvie@gmail.com,914020,INR,pending
CUST-000415,Eleni,Beatty,Eleni Beatty,elenibeatty@gmail.com,949870,INR,active
CUST-000416,Colette,Arquit,Colette Arquit,colettearquit@gmail.com,48510,INR,overdue
CUST-000417,Mahesh,Arratoon,Mahesh Arratoon,mahesharratoon@gmail.com,537780,INR,pending
CUST-000418,Addie,Bloomer,Addie Bloomer,addiebloomer@gmail.com,711090,INR,overdue
CUST-000419,Bibi,Bloem,Bibi Bloem,bibibloem@gmail.com,856140,INR,recovered
CUST-000420,Fianna,Malhotra,Fianna Malhotra,fiannamalhotra@gmail.com,909560,INR,in_progress
CUST-000421,Holli,Basset,Holli Basset,hollibasset@gmail.com,118150,INR,active
CUST-000422,Eugine,Banky,Eugine Banky,euginebanky@gmail.com,708600,INR,recovered
CUST-000423,Issi,Blalock,Issi Blalock,issiblalock@gmail.com,746940,INR,pending
CUST-000424,Dana,Asuncion,Dana Asuncion,danaasuncion@gmail.com,241130,INR,active
CUST-000425,Anett,Allanson,Anett Allanson,anettallanson@gmail.com,222320,INR,recovered
CUST-000426,Estell,Ardelle,Estell Ardelle,estellardelle@gmail.com,70370,INR,active
CUST-000427,Elie,Betti,Elie Betti,eliebetti@gmail.com,853190,INR,active
CUST-000428,Dixie,Aiken,Dixie Aiken,dixieaiken@gmail.com,915910,INR,overdue
CUST-000429,Fifi,Au,Fifi Au,fifiau@gmail.com,934110,INR,pending
CUST-000430,Chery,Bathilda,Chery Bathilda,cherybathilda@gmail.com,898140,INR,active
CUST-000431,Estele,Audsley,Estele Audsley,esteleaudsley@gmail.com,934120,INR,in_progress
CUST-000432,Deane,Amabil,Deane Amabil,deaneamabil@gmail.com,593720,INR,active
CUST-000433,Biddy,Alexis,Biddy Alexis,biddyalexis@gmail.com,272890,INR,pending
CUST-000434,Calli,Abra,Calli Abra,calliabra@gmail.com,895110,INR,active
CUST-000435,Dreddy,Arad,Dreddy Arad,dreddyarad@gmail.com,540640,INR,recovered
CUST-000436,Fayette,Adhern,Fayette Adhern,fayetteadhern@gmail.com,696520,INR,in_progress
CUST-000437,Dominica,Bendicty,Dominica Bendicty,dominicabendicty@gmail.com,434100,INR,recovered
CUST-000438,Khushi,Beutner,Khushi Beutner,khushibeutner@gmail.com,824200,INR,pending
CUST-000439,Ilsa,Artemis,Ilsa Artemis,ilsaartemis@gmail.com,428340,INR,pending
CUST-000440,Dacey,Belak,Dacey Belak,daceybelak@gmail.com,951390,INR,recovered
CUST-000441,Dulciana,Anetta,Dulciana Anetta,dulcianaanetta@gmail.com,879380,INR,overdue
CUST-000442,Delly,Baalman,Delly Baalman,dellybaalman@gmail.com,816050,INR,pending
CUST-000443,Dorri,Benji,Dorri Benji,dorribenji@gmail.com,469410,INR,recovered
CUST-000444,Devora,Ab,Devora Ab,devoraab@gmail.com,591640,INR,active
CUST-000445,Hanni,Addam,Hanni Addam,hanniaddam@gmail.com,936480,INR,in_progress
CUST-000446,Dot,Alard,Dot Alard,dotalard@gmail.com,690450,INR,pending
CUST-000447,Dolly,Berman,Dolly Berman,dollyberman@gmail.com,515050,INR,overdue
CUST-000448,Deborah,Barbabra,Deborah Barbabra,deborahbarbabra@gmail.com,221220,INR,in_progress
CUST-000449,Delora,Antonetta,Delora Antonetta,deloraantonetta@gmail.com,10920,INR,overdue
CUST-000450,Issie,Alyda,Issie Alyda,issiealyda@gmail.com,256910,INR,recovered
CUST-000451,Cleopatra,Bak,Cleopatra Bak,cleopatrabak@gmail.com,586380,INR,in_progress
CUST-000452,Arline,Alexandra,Arline Alexandra,arlinealexandra@gmail.com,867090,INR,in_progress
CUST-000453,Giacinta,Barimah,Giacinta Barimah,giacintabarimah@gmail.com,499860,INR,pending
CUST-000454,Gipsy,Birkner,Gipsy Birkner,gipsybirkner@gmail.com,835240,INR,active
CUST-000455,Vishal,Aley,Vishal Aley,vishalaley@gmail.com,508520,INR,overdue
CUST-000456,Helen,Allyson,Helen Allyson,helenallyson@gmail.com,549080,INR,recovered
CUST-000457,Irena,Benzel,Irena Benzel,irenabenzel@gmail.com,279230,INR,in_progress
CUST-000458,Anya,Araldo,Anya Araldo,anyaaraldo@gmail.com,276750,INR,in_progress
CUST-000459,Casi,Basilius,Casi Basilius,casibasilius@gmail.com,859460,INR,in_progress
CUST-000460,Eryn,Bina,Eryn Bina,erynbina@gmail.com,537670,INR,pending
CUST-000461,Darsie,Amye,Darsie Amye,darsieamye@gmail.com,458630,INR,recovered
CUST-000462,Dalila,Alida,Dalila Alida,dalilaalida@gmail.com,973120,INR,recovered
CUST-000463,Cyb,Adaiha,Cyb Adaiha,cybadaiha@gmail.com,747420,INR,pending
CUST-000464,Dinah,Prasad,Dinah Prasad,dinahprasad@gmail.com,514860,INR,active
CUST-000465,Elisa,Ariane,Elisa Ariane,elisaariane@gmail.com,666320,INR,recovered
CUST-000466,Constantine,Behlau,Constantine Behlau,constantinebehlau@gmail.com,618090,INR,pending
CUST-000467,Fredericka,Bess,Fredericka Bess,frederickabess@gmail.com,668170,INR,recovered
CUST-000468,Cecilla,Beaudoin,Cecilla Beaudoin,cecillabeaudoin@gmail.com,921550,INR,in_progress
CUST-000469,Dina,Adalbert,Dina Adalbert,dinaadalbert@gmail.com,766370,INR,overdue
CUST-000470,Alene,Ailis,Alene Ailis,aleneailis@gmail.com,14040,INR,in_progress
CUST-000471,Cam,Aday,Cam Aday,camaday@gmail.com,237080,INR,pending
CUST-000472,Anica,Amati,Anica Amati,anicaamati@gmail.com,452070,INR,in_progress
CUST-000473,Cleo,Aliber,Cleo Aliber,cleoaliber@gmail.com,591540,INR,pending
CUST-000474,Ilysa,Barling,Ilysa Barling,ilysabarling@gmail.com,518130,INR,in_progress
CUST-000475,Arnav,Alithia,Arnav Alithia,arnavalithia@gmail.com,313210,INR,active
CUST-000476,Mahesh,Arny,Mahesh Arny,mahesharny@gmail.com,370630,INR,recovered
CUST-000477,Kabir,Amaris,Kabir Amaris,kabiramaris@gmail.com,841520,INR,pending
CUST-000478,Ilka,Angle,Ilka Angle,ilkaangle@gmail.com,80250,INR,in_progress
CUST-000479,Clem,Alic,Clem Alic,clemalic@gmail.com,239700,INR,in_progress
CUST-000480,Essie,Adnah,Essie Adnah,essieadnah@gmail.com,509900,INR,active
CUST-000481,Genni,Attlee,Genni Attlee,genniattlee@gmail.com,39400,INR,overdue
CUST-000482,Dorene,Bose,Dorene Bose,dorenebose@gmail.com,326090,INR,pending
CUST-000483,Barbie,Arline,Barbie Arline,barbiearline@gmail.com,811900,INR,overdue
CUST-000484,Elisa,Alethea,Elisa Alethea,elisaalethea@gmail.com,736820,INR,in_progress
CUST-000485,Clare,Alphonse,Clare Alphonse,clarealphonse@gmail.com,568780,INR,pending
CUST-000486,Eartha,Barsky,Eartha Barsky,earthabarsky@gmail.com,957460,INR,pending
CUST-000487,Corrinne,Aldric,Corrinne Aldric,corrinnealdric@gmail.com,432650,INR,active
CUST-000488,Analiese,Arnold,Analiese Arnold,analiesearnold@gmail.com,335700,INR,overdue
CUST-000489,Fey,Becca,Fey Becca,feybecca@gmail.com,42740,INR,active
CUST-000490,Celestyna,Blisse,Celestyna Blisse,celestynablisse@gmail.com,462390,INR,active
CUST-000491,Ashli,Alvira,Ashli Alvira,ashlialvira@gmail.com,512940,INR,active
CUST-000492,Florie,Amora,Florie Amora,florieamora@gmail.com,220960,INR,recovered
CUST-000493,Adrianna,Ajit,Adrianna Ajit,adriannaajit@gmail.com,639670,INR,active
CUST-000494,Estell,Berglund,Estell Berglund,estellberglund@gmail.com,625580,INR,in_progress
CUST-000495,Gerrie,Arlinda,Gerrie Arlinda,gerriearlinda@gmail.com,558160,INR,overdue
CUST-000496,Annie,Alpert,Annie Alpert,anniealpert@gmail.com,951320,INR,overdue
CUST-000497,Corina,Bitthia,Corina Bitthia,corinabitthia@gmail.com,342850,INR,overdue
CUST-000498,Babette,Becket,Babette Becket,babettebecket@gmail.com,47540,INR,overdue
CUST-000499,Gayleen,Betthezul,Gayleen Betthezul,gayleenbetthezul@gmail.com,109620,INR,recovered
CUST-000500,Sunita,Argus,Sunita Argus,sunitaargus@gmail.com,480510,INR,overdue
CUST-000501,Emlynne,Berlyn,Emlynne Berlyn,emlynneberlyn@gmail.com,363260,INR,recovered
CUST-000502,Georgiana,Joshi,Georgiana Joshi,georgianajoshi@gmail.com,382980,INR,recovered
CUST-000503,Beatrisa,Athal,Beatrisa Athal,beatrisaathal@gmail.com,862320,INR,in_progress
CUST-000504,Hally,Aleksandr,Hally Aleksandr,hallyaleksandr@gmail.com,630680,INR,in_progress
CUST-000505,Elianore,Adamik,Elianore Adamik,elianoreadamik@gmail.com,749630,INR,overdue
CUST-000506,Dorolice,Beutler,Dorolice Beutler,dorolicebeutler@gmail.com,814660,INR,overdue
CUST-000507,Florette,Aziza,Florette Aziza,floretteaziza@gmail.com,554010,INR,active
CUST-000508,Bernette,Arica,Bernette Arica,bernettearica@gmail.com,388080,INR,pending
CUST-000509,Alma,Amir,Alma Amir,almaamir@gmail.com,591490,INR,overdue
CUST-000510,Corene,Bashee,Corene Bashee,corenebashee@gmail.com,249210,INR,overdue
CUST-000511,Erinn,Arick,Erinn Arick,erinnarick@gmail.com,314410,INR,active
CUST-000512,Ambur,Avrit,Ambur Avrit,amburavrit@gmail.com,865680,INR,overdue
CUST-000513,Alana,Ameline,Alana Ameline,alanaameline@gmail.com,306020,INR,active
CUST-000514,Cairistiona,Ardolino,Cairistiona Ardolino,cairistionaardolino@gmail.com,900820,INR,pending
CUST-000515,Allis,Atrice,Allis Atrice,allisatrice@gmail.com,490180,INR,overdue
CUST-000516,Alli,Blancha,Alli Blancha,alliblancha@gmail.com,616090,INR,overdue
CUST-000517,Ally,Alatea,Ally Alatea,allyalatea@gmail.com,90840,INR,pending
CUST-000518,Elenore,Affra,Elenore Affra,elenoreaffra@gmail.com,440790,INR,active
CUST-000519,Ingeberg,Alveta,Ingeberg Alveta,ingebergalveta@gmail.com,192730,INR,pending
CUST-000520,Jacky,Asaph,Jacky Asaph,jackyasaph@gmail.com,829120,INR,recovered
CUST-000521,Abagail,Bamford,Abagail Bamford,abagailbamford@gmail.com,69490,INR,active
CUST-000522,Cheryl,Ariella,Cheryl Ariella,cherylariella@gmail.com,769710,INR,recovered
CUST-000523,Felisha,Arrio,Felisha Arrio,felishaarrio@gmail.com,125100,INR,recovered
CUST-000524,Helene,Aksel,Helene Aksel,heleneaksel@gmail.com,256900,INR,recovered
CUST-000525,Abbie,Ambur,Abbie Ambur,abbieambur@gmail.com,413350,INR,overdue
CUST-000526,Elenore,Armelda,Elenore Armelda,elenorearmelda@gmail.com,355700,INR,in_progress
CUST-000527,Grayce,Bledsoe,Grayce Bledsoe,graycebledsoe@gmail.com,622350,INR,in_progress
CUST-000528,Bibby,Annalise,Bibby Annalise,bibbyannalise@gmail.com,130290,INR,recovered
CUST-000529,Clarey,Alsworth,Clarey Alsworth,clareyalsworth@gmail.com,482500,INR,recovered
CUST-000530,Carline,Amory,Carline Amory,carlineamory@gmail.com,162480,INR,recovered
CUST-000531,Gates,Bartolomeo,Gates Bartolomeo,gatesbartolomeo@gmail.com,860150,INR,recovered
CUST-000532,Cami,Agretha,Cami Agretha,camiagretha@gmail.com,177820,INR,active
CUST-000533,Fania,Aiello,Fania Aiello,faniaaiello@gmail.com,448380,INR,in_progress
CUST-000534,Gui,Bartolome,Gui Bartolome,guibartolome@gmail.com,275290,INR,in_progress
CUST-000535,Devin,Birdie,Devin Birdie,devinbirdie@gmail.com,845450,INR,in_progress
CUST-000536,Babette,Alfi,Babette Alfi,babettealfi@gmail.com,562750,INR,recovered
CUST-000537,Prisha,Abernathy,Prisha Abernathy,prishaabernathy@gmail.com,214620,INR,in_progress
CUST-000538,Emmeline,Adon,Emmeline Adon,emmelineadon@gmail.com,303100,INR,active
